two_theta_deg,intensity
1.657999999999975316e+01,1.834848845915206402e+04
1.659999999999975273e+01,1.857701342877943171e+04
1.661999999999975230e+01,1.880999694982885921e+04
1.663999999999975188e+01,1.904755760637679123e+04
1.665999999999975145e+01,1.928981797962573910e+04
1.667999999999975103e+01,1.953690481119580727e+04
1.669999999999975060e+01,1.978894917426204120e+04
1.671999999999975017e+01,2.004608665297154948e+04
1.673999999999974975e+01,2.030845753060160496e+04
1.675999999999974932e+01,2.057620698694883322e+04
1.677999999999974889e+01,2.084948530547099290e+04
1.679999999999974847e+01,2.112844809073589204e+04
1.681999999999974804e+01,2.141325649676806643e+04
1.683999999999974762e+01,2.170407746692188812e+04
1.685999999999974719e+01,2.200108398595106701e+04
1.687999999999974676e+01,2.230445534498844427e+04
1.689999999999974634e+01,2.261437742019747748e+04
1.691999999999974591e+01,2.293104296590763988e+04
1.693999999999974548e+01,2.325465192310051134e+04
1.695999999999974506e+01,2.358541174417240836e+04
1.697999999999974463e+01,2.392353773496220310e+04
1.699999999999974420e+01,2.426925341510167709e+04
1.701999999999974378e+01,2.462279089781836592e+04
1.703999999999974335e+01,2.498439129040060288e+04
1.705999999999974293e+01,2.535430511661899800e+04
1.707999999999974250e+01,2.573279276249113173e+04
1.709999999999974207e+01,2.612012494687496655e+04
1.711999999999974165e+01,2.651658321848394553e+04
1.713999999999974122e+01,2.692246048103253997e+04
1.715999999999974079e+01,2.733806154834617337e+04
1.717999999999974037e+01,2.776370373140513402e+04
1.719999999999973994e+01,2.819971745943863425e+04
1.721999999999973952e+01,2.864644693734447355e+04
1.723999999999973909e+01,2.910425084188179608e+04
1.725999999999973866e+01,2.957350305927174122e+04
1.727999999999973824e+01,3.005459346704348354e+04
1.729999999999973781e+01,3.054792876318395429e+04
1.731999999999973738e+01,3.105393334588890866e+04
1.733999999999973696e+01,3.157305024747406787e+04
1.735999999999973653e+01,3.210574212628858004e+04
1.737999999999973610e+01,3.265249232078234490e+04
1.739999999999973568e+01,3.321380597021582798e+04
1.741999999999973525e+01,3.379021120686850918e+04
1.743999999999973483e+01,3.438226042500376934e+04
1.745999999999973440e+01,3.499053163228607445e+04
1.747999999999973397e+01,3.561562988982685056e+04
1.749999999999973355e+01,3.625818884755892213e+04
1.751999999999973312e+01,3.691887238221558800e+04
1.753999999999973269e+01,3.759837634581918974e+04
1.755999999999973227e+01,3.829743043327607302e+04
1.757999999999973184e+01,3.901680017843323003e+04
1.759999999999973141e+01,3.975728908878609218e+04
1.761999999999973099e+01,4.051974092994411330e+04
1.763999999999973056e+01,4.130504217197078833e+04
1.765999999999973014e+01,4.211412461082729715e+04
1.767999999999972971e+01,4.294796817937668675e+04
1.769999999999972928e+01,4.380760396376005519e+04
1.771999999999972886e+01,4.469411744245392765e+04
1.773999999999972843e+01,4.560865196697459760e+04
1.775999999999972800e+01,4.655241250502874755e+04
1.777999999999972758e+01,4.752666966894373763e+04
1.779999999999972715e+01,4.853276405446614081e+04
1.781999999999972673e+01,4.957211091752350330e+04
1.783999999999972630e+01,5.064620521933145210e+04
1.785999999999972587e+01,5.175662707333043363e+04
1.787999999999972545e+01,5.290504763089456537e+04
1.789999999999972502e+01,5.409323544661420601e+04
1.791999999999972459e+01,5.532306336826441111e+04
1.793999999999972417e+01,5.659651600139444781e+04
1.795999999999972374e+01,5.791569780387364153e+04
1.797999999999972331e+01,5.928284187178577122e+04
1.799999999999972289e+01,6.070031948486499459e+04
1.801999999999972246e+01,6.217065048731191928e+04
1.803999999999972204e+01,6.369651458843835280e+04
1.805999999999972161e+01,6.528076367729446793e+04
1.807999999999972118e+01,6.692643525639206928e+04
1.809999999999972076e+01,6.863676711202849401e+04
1.811999999999972033e+01,7.041521335274841113e+04
1.813999999999971990e+01,7.226546196339529706e+04
1.815999999999971948e+01,7.419145404028180928e+04
1.817999999999971905e+01,7.619740489357698243e+04
1.819999999999971863e+01,7.828782722644619935e+04
1.821999999999971820e+01,8.046755662723835849e+04
1.823999999999971777e+01,8.274177964161070122e+04
1.825999999999971735e+01,8.511606472653213132e+04
1.827999999999971692e+01,8.759639642833056860e+04
1.829999999999971649e+01,9.018921317319769878e+04
1.831999999999971607e+01,9.290144911184281227e+04
1.833999999999971564e+01,9.574058052148084971e+04
1.835999999999971521e+01,9.871467733946321823e+04
1.837999999999971479e+01,1.018324604852882039e+05
1.839999999999971436e+01,1.051033657234657439e+05
1.841999999999971394e+01,1.085376149311456975e+05
1.843999999999971351e+01,1.121462957644243579e+05
1.845999999999971308e+01,1.159414508692570380e+05
1.847999999999971266e+01,1.199361779610839731e+05
1.849999999999971223e+01,1.241447423066327465e+05
1.851999999999971180e+01,1.285827033879738447e+05
1.853999999999971138e+01,1.332670578201607568e+05
1.855999999999971095e+01,1.382164009386850812e+05
1.857999999999971052e+01,1.434511098825338413e+05
1.859999999999971010e+01,1.489935514863453573e+05
1.861999999999970967e+01,1.548683188776524330e+05
1.863999999999970925e+01,1.611025013729937782e+05
1.865999999999970882e+01,1.677259931051952008e+05
1.867999999999970839e+01,1.747718468250103178e+05
1.869999999999970797e+01,1.822766805430258974e+05
1.871999999999970754e+01,1.902811461617530149e+05
1.873999999999970711e+01,1.988304710553393234e+05
1.875999999999970669e+01,2.079750857639104070e+05
1.877999999999970626e+01,2.177713536807802157e+05
1.879999999999970584e+01,2.282824219504850334e+05
1.881999999999970541e+01,2.395792169259687071e+05
1.883999999999970498e+01,2.517416126625736943e+05
1.885999999999970456e+01,2.648598073235110496e+05
1.887999999999970413e+01,2.790359503844929859e+05
1.889999999999970370e+01,2.943860736077421461e+05
1.891999999999970328e+01,3.110423915009626071e+05
1.893999999999970285e+01,3.291560531649618642e+05
1.895999999999970242e+01,3.489004480944186216e+05
1.897999999999970200e+01,3.704751949964718078e+05
1.899999999999970157e+01,3.941109768530441797e+05
1.901999999999970115e+01,4.200754297140713898e+05
1.903999999999970072e+01,4.486803503487798735e+05
1.905999999999970029e+01,4.802905633244013879e+05
1.907999999999969987e+01,5.153348873119361233e+05
1.909999999999969944e+01,5.543197715517116012e+05
1.911999999999969901e+01,5.978463474534559064e+05
1.913999999999969859e+01,6.466318721555301454e+05
1.915999999999969816e+01,7.015368505883221515e+05
1.917999999999969774e+01,7.635995369031640003e+05
1.919999999999969731e+01,8.340800699397861026e+05
1.921999999999969688e+01,9.145172346522504231e+05
1.923999999999969646e+01,1.006801813641412999e+06
1.925999999999969603e+01,1.113271751667103497e+06
1.927999999999969560e+01,1.236835930065893801e+06
1.929999999999969518e+01,1.381135186360918684e+06
1.931999999999969475e+01,1.550751052082987037e+06
1.933999999999969432e+01,1.751473738241856918e+06
1.935999999999969390e+01,1.990639215864199447e+06
1.937999999999969347e+01,2.277536276021618396e+06
1.939999999999969305e+01,2.623858177348606754e+06
1.941999999999969262e+01,3.044108718813399319e+06
1.943999999999969219e+01,3.555727146707742475e+06
1.945999999999969177e+01,4.178394394352497533e+06
1.947999999999969134e+01,4.931416412537849508e+06
1.949999999999969091e+01,5.827194274085581303e+06
1.951999999999969049e+01,6.857963791491659358e+06
1.953999999999969006e+01,7.974032249435994774e+06
1.955999999999968963e+01,9.059025590527025983e+06
1.957999999999968921e+01,9.924634274961682037e+06
1.959999999999968878e+01,1.035992324604717642e+07
1.961999999999968836e+01,1.023675617174277082e+07
1.963999999999968793e+01,9.592978842169625685e+06
1.965999999999968750e+01,8.606529269243232906e+06
1.967999999999968708e+01,7.489099996918133460e+06
1.969999999999968665e+01,6.400114015655897558e+06
1.971999999999968622e+01,5.424662462554115802e+06
1.973999999999968580e+01,4.591228581261132844e+06
1.975999999999968537e+01,3.896715254501788411e+06
1.977999999999968495e+01,3.324582937326901592e+06
1.979999999999968452e+01,2.854850255733996630e+06
1.981999999999968409e+01,2.468628300511486828e+06
1.983999999999968367e+01,2.149723068264300004e+06
1.985999999999968324e+01,1.884881639802822843e+06
1.987999999999968281e+01,1.663502640328548150e+06
1.989999999999968239e+01,1.477192701790398220e+06
1.991999999999968196e+01,1.319328010134409880e+06
1.993999999999968153e+01,1.184676396978836972e+06
1.995999999999968111e+01,1.069090913351811003e+06
1.997999999999968068e+01,9.692687785457489081e+05
1.999999999999968026e+01,8.825645887429162394e+05
2.001999999999967983e+01,8.068465285460917512e+05
2.003999999999967940e+01,7.403858713517285651e+05
2.005999999999967898e+01,6.817719481730110710e+05
2.007999999999967855e+01,6.298465045186061179e+05
2.009999999999967812e+01,5.836528027653289028e+05
2.011999999999967770e+01,5.423959570818761131e+05
2.013999999999967727e+01,5.054118523267625133e+05
2.015999999999967685e+01,4.721426505951337167e+05
2.017999999999967642e+01,4.421173779389156261e+05
2.019999999999967599e+01,4.149364492623367696e+05
2.021999999999967557e+01,3.902592627106006257e+05
2.023999999999967514e+01,3.677941996848397539e+05
2.025999999999967471e+01,3.472905205964345369e+05
2.027999999999967429e+01,3.285317626999908243e+05
2.029999999999967386e+01,3.113303344691373059e+05
2.031999999999967343e+01,2.955230681193536730e+05
2.033999999999967301e+01,2.809675432900558808e+05
2.035999999999967258e+01,2.675390344605671125e+05
2.037999999999967216e+01,2.551279652762521582e+05
2.039999999999967173e+01,2.436377767516701715e+05
2.041999999999967130e+01,2.329831349057161715e+05
2.043999999999967088e+01,2.230884179785549059e+05
2.045999999999967045e+01,2.138864348948094703e+05
2.047999999999967002e+01,2.053173357647711528e+05
2.049999999999966960e+01,1.973276824835021689e+05
2.051999999999966917e+01,1.898696533011325228e+05
2.053999999999966874e+01,1.829003599077249528e+05
2.055999999999966832e+01,1.763812593434426235e+05
2.057999999999966789e+01,1.702776460963240243e+05
2.059999999999966747e+01,1.645582122315295273e+05
2.061999999999966704e+01,1.591946654217125615e+05
2.063999999999966661e+01,1.541613964080513106e+05
2.065999999999966619e+01,1.494351887864760647e+05
2.067999999999966576e+01,1.449949651400575822e+05
2.069999999999966533e+01,1.408215644712630892e+05
2.071999999999966491e+01,1.368975466626936104e+05
2.073999999999966448e+01,1.332070203407807858e+05
2.075999999999966406e+01,1.297354910569222993e+05
2.077999999999966363e+01,1.264697271534111933e+05
2.079999999999966320e+01,1.233976410624688433e+05
2.081999999999966278e+01,1.205081841080859012e+05
2.083999999999966235e+01,1.177912531523203943e+05
2.085999999999966192e+01,1.152376076584629482e+05
2.087999999999966150e+01,1.128387959398628154e+05
2.089999999999966107e+01,1.105870895308189647e+05
2.091999999999966064e+01,1.084754247594134649e+05
2.093999999999966022e+01,1.064973507253523858e+05
2.095999999999965979e+01,1.046469829919763142e+05
2.097999999999965937e+01,1.029189623932924733e+05
2.099999999999965894e+01,1.013084184363946842e+05
2.101999999999965851e+01,9.981093684886679694e+04
2.103999999999965809e+01,9.842253088130033575e+04
2.105999999999965766e+01,9.713961602824272995e+04
2.107999999999965723e+01,9.595898787788781920e+04
2.109999999999965681e+01,9.487780284260172630e+04
2.111999999999965638e+01,9.389356155980660697e+04
2.113999999999965596e+01,9.300409478655410931e+04
2.115999999999965553e+01,9.220755164196934493e+04
2.117999999999965510e+01,9.150239008021140762e+04
2.119999999999965468e+01,9.088736950320158212e+04
2.121999999999965425e+01,9.036154544760001590e+04
2.123999999999965382e+01,8.992426630481403845e+04
2.125999999999965340e+01,8.957517205662879860e+04
2.127999999999965297e+01,8.931419503278993943e+04
2.129999999999965254e+01,8.914156272095994791e+04
2.131999999999965212e+01,8.905780268436067854e+04
2.133999999999965169e+01,8.906374966856082028e+04
2.135999999999965127e+01,8.916055500677698001e+04
2.137999999999965084e+01,8.934969846327682899e+04
2.139999999999965041e+01,8.963300268762368069e+04
2.141999999999964999e+01,9.001265048928500619e+04
2.143999999999964956e+01,9.049120518335049564e+04
2.145999999999964913e+01,9.107163430470942694e+04
2.147999999999964871e+01,9.175733704112072883e+04
2.149999999999964828e+01,9.255217579647479579e+04
2.151999999999964786e+01,9.346051236573702772e+04
2.153999999999964743e+01,9.448724928442077362e+04
2.155999999999964700e+01,9.563787701017978543e+04
2.157999999999964658e+01,9.691852770489738032e+04
2.159999999999964615e+01,9.833603651570770307e+04
2.161999999999964572e+01,9.989801140663311526e+04
2.163999999999964530e+01,1.016129127737269300e+05
2.165999999999964487e+01,1.034901442916144588e+05
2.167999999999964444e+01,1.055401566952902649e+05
2.169999999999964402e+01,1.077745665067799710e+05
2.171999999999964359e+01,1.102062920827247144e+05
2.173999999999964317e+01,1.128497097996294178e+05
2.175999999999964274e+01,1.157208337252923666e+05
2.177999999999964231e+01,1.188375227688788000e+05
2.179999999999964189e+01,1.222197200846605556e+05
2.181999999999964146e+01,1.258897304589372507e+05
2.183999999999964103e+01,1.298725425782313105e+05
2.185999999999964061e+01,1.341962045130487531e+05
2.187999999999964018e+01,1.388922625236178574e+05
2.189999999999963975e+01,1.439962754895558464e+05
2.191999999999963933e+01,1.495484199969830224e+05
2.193999999999963890e+01,1.555942045297539735e+05
2.195999999999963848e+01,1.621853154952555778e+05
2.197999999999963805e+01,1.693806232162599044e+05
2.199999999999963762e+01,1.772473828619230189e+05
2.201999999999963720e+01,1.858626739989932976e+05
2.203999999999963677e+01,1.953151335820570239e+05
2.205999999999963634e+01,2.057070515181836090e+05
2.207999999999963592e+01,2.171569164367051562e+05
2.209999999999963549e+01,2.298025233100428304e+05
2.211999999999963507e+01,2.438047859114230669e+05
2.213999999999963464e+01,2.593524381973434647e+05
2.215999999999963421e+01,2.766678628658773378e+05
2.217999999999963379e+01,2.960143570369405788e+05
2.219999999999963336e+01,3.177052402809056221e+05
2.221999999999963293e+01,3.421153372546544415e+05
2.223999999999963251e+01,3.696955369206375908e+05
2.225999999999963208e+01,4.009913571355085005e+05
2.227999999999963165e+01,4.366667457809614716e+05
2.229999999999963123e+01,4.775347500783925061e+05
2.231999999999963080e+01,5.245972089178236201e+05
2.233999999999963038e+01,5.790962891508660978e+05
2.235999999999962995e+01,6.425814941875173245e+05
2.237999999999962952e+01,7.169966564173902152e+05
2.239999999999962910e+01,8.047921588713962119e+05
2.241999999999962867e+01,9.090676197432617191e+05
2.243999999999962824e+01,1.033748091962883947e+06
2.245999999999962782e+01,1.183789272299230797e+06
2.247999999999962739e+01,1.365387375261230161e+06
2.249999999999962697e+01,1.586123051986688981e+06
2.251999999999962654e+01,1.854869108902409207e+06
2.253999999999962611e+01,2.181094641770326532e+06
2.255999999999962569e+01,2.572855671485953033e+06
2.257999999999962526e+01,3.032313666752849240e+06
2.259999999999962483e+01,3.547498888587458991e+06
2.261999999999962441e+01,4.080647876188252587e+06
2.263999999999962398e+01,4.559125600076061673e+06
2.265999999999962355e+01,4.883630208058788441e+06
2.267999999999962313e+01,4.966353191640951671e+06
2.269999999999962270e+01,4.782062369452882558e+06
2.271999999999962228e+01,4.385204807144166902e+06
2.273999999999962185e+01,3.874286418492818251e+06
2.275999999999962142e+01,3.341079179963203613e+06
2.277999999999962100e+01,2.844311765323890373e+06
2.279999999999962057e+01,2.410289247528929729e+06
2.281999999999962014e+01,2.044255313484872459e+06
2.283999999999961972e+01,1.741013631376990117e+06
2.285999999999961929e+01,1.491594279019688955e+06
2.287999999999961886e+01,1.286613597893999191e+06
2.289999999999961844e+01,1.117661585864833789e+06
2.291999999999961801e+01,9.777017882653435227e+05
2.293999999999961759e+01,8.610419692357642343e+05
2.295999999999961716e+01,7.631514842552888440e+05
2.297999999999961673e+01,6.804481955097175669e+05
2.299999999999961631e+01,6.101031037404960953e+05
2.301999999999961588e+01,5.498772022123839706e+05
2.303999999999961545e+01,4.979911621123711229e+05
2.305999999999961503e+01,4.530235447826699819e+05
2.307999999999961460e+01,4.138321494540513959e+05
2.309999999999961418e+01,3.794934918546134140e+05
2.311999999999961375e+01,3.492562445707310108e+05
2.313999999999961332e+01,3.225053387154152733e+05
2.315999999999961290e+01,2.987341819664812065e+05
2.317999999999961247e+01,2.775230571378475870e+05
2.319999999999961204e+01,2.585222381685821456e+05
2.321999999999961162e+01,2.414387199582161265e+05
2.323999999999961119e+01,2.260257290873087768e+05
2.325999999999961076e+01,2.120743851688786817e+05
2.327999999999961034e+01,1.994070342346292164e+05
2.329999999999960991e+01,1.878718891475622077e+05
2.331999999999960949e+01,1.773386973253284814e+05
2.333999999999960906e+01,1.676952203328856558e+05
2.335999999999960863e+01,1.588443585420931049e+05
2.337999999999960821e+01,1.507017910332557512e+05
2.339999999999960778e+01,1.431940291623357625e+05
2.341999999999960735e+01,1.362568039061667223e+05
2.343999999999960693e+01,1.298337238343222562e+05
2.345999999999960650e+01,1.238751535365270393e+05
2.347999999999960608e+01,1.183372724521647033e+05
2.349999999999960565e+01,1.131812819738701510e+05
2.351999999999960522e+01,1.083727349355392071e+05
2.353999999999960480e+01,1.038809665288032993e+05
2.355999999999960437e+01,9.967860961202176986e+04
2.357999999999960394e+01,9.574118050447278074e+04
2.359999999999960352e+01,9.204672386639702017e+04
2.361999999999960309e+01,8.857550728455811623e+04
2.363999999999960266e+01,8.530975781508073851e+04
2.365999999999960224e+01,8.223343405995151261e+04
2.367999999999960181e+01,7.933202843282507092e+04
2.369999999999960139e+01,7.659239515243255300e+04
2.371999999999960096e+01,7.400260022639545787e+04
2.373999999999960053e+01,7.155179028504545568e+04
2.375999999999960011e+01,6.923007761813807883e+04
2.377999999999959968e+01,6.702843917643469467e+04
2.379999999999959925e+01,6.493862764047995006e+04
2.381999999999959883e+01,6.295309294295222207e+04
2.383999999999959840e+01,6.106491286874670914e+04
2.385999999999959797e+01,5.926773155658618634e+04
2.387999999999959755e+01,5.755570489403874672e+04
2.389999999999959712e+01,5.592345193973567075e+04
2.391999999999959670e+01,5.436601162672058126e+04
2.393999999999959627e+01,5.287880410283055971e+04
2.395999999999959584e+01,5.145759615077734634e+04
2.397999999999959542e+01,5.009847020461045031e+04
2.399999999999959499e+01,4.879779654252888577e+04
2.401999999999959456e+01,4.755220829024633713e+04
2.403999999999959414e+01,4.635857891570230277e+04
2.405999999999959371e+01,4.521400193601840147e+04
2.407999999999959329e+01,4.411577259219826374e+04
2.409999999999959286e+01,4.306137127697972028e+04
2.411999999999959243e+01,4.204844852715876186e+04
2.413999999999959201e+01,4.107481141419260530e+04
2.415999999999959158e+01,4.013841118644569360e+04
2.417999999999959115e+01,3.923733203348118695e+04
2.419999999999959073e+01,3.836978085767103767e+04
2.421999999999959030e+01,3.753407795140233065e+04
2.423999999999958987e+01,3.672864848954597255e+04
2.425999999999958945e+01,3.595201475684760953e+04
2.427999999999958902e+01,3.520278903868211637e+04
2.429999999999958860e+01,3.447966711134358047e+04
2.431999999999958817e+01,3.378142227485758485e+04
2.433999999999958774e+01,3.310689987732026930e+04
2.435999999999958732e+01,3.245501228508988424e+04
2.437999999999958689e+01,3.182473425786891676e+04
2.439999999999958646e+01,3.121509869189425081e+04
2.441999999999958604e+01,3.062519269816430460e+04
2.443999999999958561e+01,3.005415398593255668e+04
2.445999999999958519e+01,2.950116752463659213e+04
2.447999999999958476e+01,2.896546246005197463e+04
2.449999999999958433e+01,2.844630926280060521e+04
2.451999999999958391e+01,2.794301708943442645e+04
2.453999999999958348e+01,2.745493133818746355e+04
2.455999999999958305e+01,2.698143138316665500e+04
2.457999999999958263e+01,2.652192847225661535e+04
2.459999999999958220e+01,2.607586377536517466e+04
2.461999999999958177e+01,2.564270657085201674e+04
2.463999999999958135e+01,2.522195255907619867e+04
2.465999999999958092e+01,2.481312229298478996e+04
2.467999999999958050e+01,2.441575971655359172e+04
2.469999999999958007e+01,2.402943080269422717e+04
2.471999999999957964e+01,2.365372228296771937e+04
2.473999999999957922e+01,2.328824046210139204e+04
2.475999999999957879e+01,2.293261011090093598e+04
2.477999999999957836e+01,2.258647343168869702e+04
2.479999999999957794e+01,2.224948909088871733e+04
2.481999999999957751e+01,2.192133131382347710e+04
2.483999999999957708e+01,2.160168903719157242e+04
2.485999999999957666e+01,2.129026511506292081e+04
2.487999999999957623e+01,2.098677557456351133e+04
2.489999999999957581e+01,2.069094891772623305e+04
2.491999999999957538e+01,2.040252546626343974e+04
2.493999999999957495e+01,2.012125674627072294e+04
2.495999999999957453e+01,1.984690491010377809e+04
2.497999999999957410e+01,1.957924219288270979e+04
2.499999999999957367e+01,1.931805040127251050e+04
2.501999999999957325e+01,1.906312043236657337e+04
2.503999999999957282e+01,1.881425182066327761e+04
2.505999999999957240e+01,1.857125231127529332e+04
2.507999999999957197e+01,1.833393745764905179e+04
2.509999999999957154e+01,1.810213024219756699e+04
2.511999999999957112e+01,1.787566071836636183e+04
2.513999999999957069e+01,1.765436567275860580e+04
2.515999999999957026e+01,1.743808830604416653e+04
2.517999999999956984e+01,1.722667793146764598e+04
2.519999999999956941e+01,1.701998968985387910e+04
2.521999999999956898e+01,1.681788428008660048e+04
2.523999999999956856e+01,1.662022770410671001e+04
2.525999999999956813e+01,1.642689102554243436e+04
2.527999999999956771e+01,1.623775014114419901e+04
2.529999999999956728e+01,1.605268556425311363e+04
2.531999999999956685e+01,1.587158221958393369e+04
2.533999999999956643e+01,1.569432924865124733e+04
2.535999999999956600e+01,1.552081982521227656e+04
2.537999999999956557e+01,1.535095098014085852e+04
2.539999999999956515e+01,1.518462343518541820e+04
2.541999999999956472e+01,1.502174144509927828e+04
2.543999999999956430e+01,1.486221264766456261e+04
2.545999999999956387e+01,1.470594792116157623e+04
2.547999999999956344e+01,1.455286124886404104e+04
2.549999999999956302e+01,1.440286959016696710e+04
2.551999999999956259e+01,1.425589275797858863e+04
2.553999999999956216e+01,1.411185330203073318e+04
2.555999999999956174e+01,1.397067639778328521e+04
2.557999999999956131e+01,1.383228974061839290e+04
2.559999999999956088e+01,1.369662344503847817e+04
2.561999999999956046e+01,1.356360994859957464e+04
2.563999999999956003e+01,1.343318392032749216e+04
2.565999999999955961e+01,1.330528217337952265e+04
2.567999999999955918e+01,1.317984358172840984e+04
2.569999999999955875e+01,1.305680900065848800e+04
2.571999999999955833e+01,1.293612119087614519e+04
2.573999999999955790e+01,1.281772474604839772e+04
2.575999999999955747e+01,1.270156602359399403e+04
2.577999999999955705e+01,1.258759307856163832e+04
2.579999999999955662e+01,1.247575560043931546e+04
2.581999999999955620e+01,1.236600485274760285e+04
2.583999999999955577e+01,1.225829361527812216e+04
2.585999999999955534e+01,1.215257612884599257e+04
2.587999999999955492e+01,1.204880804243261809e+04
2.589999999999955449e+01,1.194694636260180596e+04
2.591999999999955406e+01,1.184694940507876163e+04
2.593999999999955364e+01,1.174877674838749590e+04
2.595999999999955321e+01,1.165238918944790748e+04
2.597999999999955278e+01,1.155774870103907051e+04
2.599999999999955236e+01,1.146481839104033133e+04
2.601999999999955193e+01,1.137356246336652657e+04
2.603999999999955151e+01,1.128394618051809630e+04
2.605999999999955108e+01,1.119593582767097359e+04
2.607999999999955065e+01,1.110949867823519889e+04
2.609999999999955023e+01,1.102460296081480919e+04
2.611999999999954980e+01,1.094121782750511193e+04
2.613999999999954937e+01,1.085931332346674753e+04
2.615999999999954895e+01,1.077886035771902243e+04
2.617999999999954852e+01,1.069983067509798093e+04
2.619999999999954809e+01,1.062219682932741489e+04
2.621999999999954767e+01,1.054593215715365841e+04
2.623999999999954724e+01,1.047101075349748862e+04
2.625999999999954682e+01,1.039740744757871289e+04
2.627999999999954639e+01,1.032509777997138008e+04
2.629999999999954596e+01,1.025405798054949628e+04
2.631999999999954554e+01,1.018426494728517173e+04
2.633999999999954511e+01,1.011569622586297919e+04
2.635999999999954468e+01,1.004832999007610670e+04
2.637999999999954426e+01,9.982145022971457365e+03
2.639999999999954383e+01,9.917120698712586091e+03
2.641999999999954341e+01,9.853236965130738099e+03
2.643999999999954298e+01,9.790474326935736826e+03
2.645999999999954255e+01,9.728813829559781880e+03
2.647999999999954213e+01,9.668237043608613021e+03
2.649999999999954170e+01,9.608726049895472897e+03
2.651999999999954127e+01,9.550263425034745524e+03
2.653999999999954085e+01,9.492832227573009732e+03
2.655999999999954042e+01,9.436415984636385474e+03
2.657999999999953999e+01,9.380998679074064057e+03
2.659999999999953957e+01,9.326564737078762846e+03
2.661999999999953914e+01,9.273099016265807222e+03
2.663999999999953872e+01,9.220586794193381138e+03
2.665999999999953829e+01,9.169013757307258857e+03
2.667999999999953786e+01,9.118365990294118092e+03
2.669999999999953744e+01,9.068629965828296918e+03
2.671999999999953701e+01,9.019792534697486190e+03
2.673999999999953658e+01,8.971840916293569535e+03
2.675999999999953616e+01,8.924762689455426880e+03
2.677999999999953573e+01,8.878545783651135935e+03
2.679999999999953531e+01,8.833178470487520826e+03
2.681999999999953488e+01,8.788649355535686482e+03
2.683999999999953445e+01,8.744947370461493847e+03
2.685999999999953403e+01,8.702061765450655002e+03
2.687999999999953360e+01,8.659982101918392800e+03
2.689999999999953317e+01,8.618698245494244475e+03
2.691999999999953275e+01,8.578200359272890637e+03
2.693999999999953232e+01,8.538478897322398552e+03
2.695999999999953189e+01,8.499524598441608759e+03
2.697999999999953147e+01,8.461328480158825187e+03
2.699999999999953104e+01,8.423881832964276327e+03
2.701999999999953062e+01,8.387176214769227954e+03
2.703999999999953019e+01,8.351203445584929796e+03
2.705999999999952976e+01,8.315955602414907844e+03
2.707999999999952934e+01,8.281425014354410450e+03
2.709999999999952891e+01,8.247604257891174711e+03
2.711999999999952848e+01,8.214486152401846994e+03
2.713999999999952806e+01,8.182063755838858924e+03
2.715999999999952763e+01,8.150330360602559267e+03
2.717999999999952720e+01,8.119279489593975995e+03
2.719999999999952678e+01,8.088904892443520112e+03
2.721999999999952635e+01,8.059200541911422988e+03
2.723999999999952593e+01,8.030160630455815408e+03
2.725999999999952550e+01,8.001779566964549304e+03
2.727999999999952507e+01,7.974051973647213345e+03
2.729999999999952465e+01,7.946972683083854463e+03
2.731999999999952422e+01,7.920536735427211170e+03
2.733999999999952379e+01,7.894739375755470064e+03
2.735999999999952337e+01,7.869576051572658798e+03
2.737999999999952294e+01,7.845042410454096171e+03
2.739999999999952252e+01,7.821134297834420977e+03
2.741999999999952209e+01,7.797847754935917692e+03
2.743999999999952166e+01,7.775179016835063521e+03
2.745999999999952124e+01,7.753124510665365960e+03
2.747999999999952081e+01,7.731680853954700069e+03
2.749999999999952038e+01,7.710844853095618419e+03
2.751999999999951996e+01,7.690613501947143050e+03
2.753999999999951953e+01,7.670983980566810715e+03
2.755999999999951910e+01,7.651953654071854544e+03
2.757999999999951868e+01,7.633520071628571714e+03
2.759999999999951825e+01,7.615680965569085856e+03
2.761999999999951783e+01,7.598434250634857563e+03
2.763999999999951740e+01,7.581778023346480040e+03
2.765999999999951697e+01,7.565710561499413416e+03
2.767999999999951655e+01,7.550230323785489418e+03
2.769999999999951612e+01,7.535335949540159163e+03
2.771999999999951569e+01,7.521026258615626830e+03
2.773999999999951527e+01,7.507300251380159352e+03
2.775999999999951484e+01,7.494157108843996866e+03
2.777999999999951442e+01,7.481596192912489641e+03
2.779999999999951399e+01,7.469617046767212742e+03
2.781999999999951356e+01,7.458219395375982458e+03
2.783999999999951314e+01,7.447403146132844086e+03
2.785999999999951271e+01,7.437168389629323428e+03
2.787999999999951228e+01,7.427515400558309921e+03
2.789999999999951186e+01,7.418444638752202081e+03
2.791999999999951143e+01,7.409956750357064266e+03
2.793999999999951100e+01,7.402052569144743757e+03
2.795999999999951058e+01,7.394733117965093697e+03
2.797999999999951015e+01,7.387999610340587424e+03
2.799999999999950973e+01,7.381853452205867143e+03
2.801999999999950930e+01,7.376296243794932707e+03
2.803999999999950887e+01,7.371329781678861764e+03
2.805999999999950845e+01,7.366956060957231784e+03
2.807999999999950802e+01,7.363177277606549069e+03
2.809999999999950759e+01,7.359995830989269052e+03
2.811999999999950717e+01,7.357414326527222329e+03
2.813999999999950674e+01,7.355435578543490919e+03
2.815999999999950631e+01,7.354062613276995762e+03
2.817999999999950589e+01,7.353298672074407477e+03
2.819999999999950546e+01,7.353147214764175260e+03
