two_theta_deg,intensity
2.263999999999994373e+01,0.000000000000000000e+00
2.265999999999994330e+01,0.000000000000000000e+00
2.267999999999994287e+01,0.000000000000000000e+00
2.269999999999994245e+01,0.000000000000000000e+00
2.271999999999994202e+01,0.000000000000000000e+00
2.273999999999994159e+01,0.000000000000000000e+00
2.275999999999994117e+01,0.000000000000000000e+00
2.277999999999994074e+01,0.000000000000000000e+00
2.279999999999994031e+01,0.000000000000000000e+00
2.281999999999993989e+01,0.000000000000000000e+00
2.283999999999993946e+01,0.000000000000000000e+00
2.285999999999993904e+01,0.000000000000000000e+00
2.287999999999993861e+01,0.000000000000000000e+00
2.289999999999993818e+01,0.000000000000000000e+00
2.291999999999993776e+01,0.000000000000000000e+00
2.293999999999993733e+01,0.000000000000000000e+00
2.295999999999993690e+01,0.000000000000000000e+00
2.297999999999993648e+01,0.000000000000000000e+00
2.299999999999993605e+01,0.000000000000000000e+00
2.301999999999993562e+01,0.000000000000000000e+00
2.303999999999993520e+01,0.000000000000000000e+00
2.305999999999993477e+01,0.000000000000000000e+00
2.307999999999993435e+01,0.000000000000000000e+00
2.309999999999993392e+01,0.000000000000000000e+00
2.311999999999993349e+01,0.000000000000000000e+00
2.313999999999993307e+01,0.000000000000000000e+00
2.315999999999993264e+01,0.000000000000000000e+00
2.317999999999993221e+01,0.000000000000000000e+00
2.319999999999993179e+01,0.000000000000000000e+00
2.321999999999993136e+01,0.000000000000000000e+00
2.323999999999993094e+01,0.000000000000000000e+00
2.325999999999993051e+01,0.000000000000000000e+00
2.327999999999993008e+01,0.000000000000000000e+00
2.329999999999992966e+01,0.000000000000000000e+00
2.331999999999992923e+01,0.000000000000000000e+00
2.333999999999992880e+01,0.000000000000000000e+00
2.335999999999992838e+01,0.000000000000000000e+00
2.337999999999992795e+01,0.000000000000000000e+00
2.339999999999992752e+01,0.000000000000000000e+00
2.341999999999992710e+01,0.000000000000000000e+00
2.343999999999992667e+01,0.000000000000000000e+00
2.345999999999992625e+01,0.000000000000000000e+00
2.347999999999992582e+01,0.000000000000000000e+00
2.349999999999992539e+01,0.000000000000000000e+00
2.351999999999992497e+01,0.000000000000000000e+00
2.353999999999992454e+01,0.000000000000000000e+00
2.355999999999992411e+01,0.000000000000000000e+00
2.357999999999992369e+01,0.000000000000000000e+00
2.359999999999992326e+01,0.000000000000000000e+00
2.361999999999992284e+01,0.000000000000000000e+00
2.363999999999992241e+01,0.000000000000000000e+00
2.365999999999992198e+01,0.000000000000000000e+00
2.367999999999992156e+01,0.000000000000000000e+00
2.369999999999992113e+01,0.000000000000000000e+00
2.371999999999992070e+01,0.000000000000000000e+00
2.373999999999992028e+01,0.000000000000000000e+00
2.375999999999991985e+01,0.000000000000000000e+00
2.377999999999991942e+01,0.000000000000000000e+00
2.379999999999991900e+01,0.000000000000000000e+00
